LL_mean,LL_std,LL_energy,LL_entropy,LH_mean,LH_std,LH_energy,LH_entropy,HL_mean,HL_std,HL_energy,HL_entropy,HH_mean,HH_std,HH_energy,HH_entropy,label
0.98189414,0.3067226,1.0581949,11.979331400443385,0.0019722627,0.03853658,0.0014889576,11.528711549542095,0.0010110018,0.037736233,0.0014250454,10.035243035340537,0.000121536046,0.029337447,0.0008607007,7.703645992320124,0
0.98189414,0.30672264,1.0581949,11.97692317615604,-0.0019722627,0.03853658,0.0014889578,11.528711549542095,0.0010110029,0.037736233,0.0014250455,10.060415775375622,-0.00012153606,0.029337449,0.0008607007,7.703645992320124,0
1.2400397,0.39838046,1.6964054,11.98386201051995,-0.0007967372,0.059200693,0.0035053568,11.633057286548684,0.0016175573,0.065715335,0.004321122,10.422554517988615,-0.00018770601,0.047885485,0.0022930547,8.328291111925987,0
0.77310133,0.31664425,0.6979493,11.952926545069497,6.718259e-05,0.03326013,0.0011062408,11.365375552055555,-0.00041581076,0.03521058,0.0012399579,10.036074032047129,9.767912e-05,0.02314711,0.00053579826,7.545144018016174,0
0.7731014,0.31664425,0.6979493,11.951834973099304,-6.718248e-05,0.03326013,0.0011062408,11.365375552055555,-0.00041581076,0.03521058,0.0012399578,10.03300246068545,-9.767908e-05,0.02314711,0.0005357982,7.545144018016174,0
0.7899519,0.24545845,0.68427384,11.959415218739492,0.0008344923,0.03141566,0.0009876401,11.408360007319281,0.00045058498,0.027742166,0.00076983083,9.739223089571142,0.00046183754,0.022569312,0.0005095872,7.3134890145832285,0
0.7899519,0.24545845,0.68427384,11.964690804136954,-0.0008344924,0.03141566,0.00098764,11.408360007319281,0.00045058463,0.027742166,0.00076983083,9.74925813708823,-0.0004618376,0.022569312,0.0005095872,7.3134890145832285,0
1.2985451,0.4838847,1.920364,11.963833288642576,0.0006993962,0.04684546,0.002194986,11.467722057009333,-0.0022772285,0.05062283,0.0025678566,9.93142008718682,0.0002844845,0.030791048,0.00094816956,7.250578373126171,0
0.78308004,0.41280866,0.7836254,11.962282579849612,-0.00072038337,0.05486325,0.003010495,11.424581324723418,0.0005757777,0.051494915,0.0026520574,10.317451727577021,-0.0006054304,0.03527968,0.0012450225,8.205569775805495,0
0.6211786,0.37306723,0.525042,11.719493218721878,-0.0010390221,0.03834313,0.0014712756,10.917469136014494,-0.0035590986,0.04056058,0.0016578279,9.779256625938512,0.00015349557,0.026592964,0.0007072093,7.589457024309672,0
1.1894296,0.37944177,1.5587189,11.985993372438024,-0.0020231279,0.072221555,0.0052200463,11.643986956079088,-0.0013980031,0.0675962,0.0045712003,10.4491524967394,0.00066259736,0.053360477,0.0028477798,8.571245332402496,0
1.0204291,0.39459267,1.1969788,11.968748327562276,-0.0011432843,0.03666632,0.0013457262,11.463981947687419,0.00253645,0.0468902,0.0022051244,10.150024491035285,0.00029213697,0.030150818,0.00090915716,7.7406471180986385,0
0.77936023,0.33403555,0.71898216,11.962455878174255,-4.5969904e-05,0.05202471,0.0027065726,11.450013378485338,0.0012817569,0.06382761,0.004075607,10.6167917197595,-0.0005559157,0.045276184,0.002050242,8.516548921804604,0
1.0810628,0.40720257,1.3345107,11.978750747318278,0.0027772712,0.06193248,0.003843346,11.548408596937309,-0.0001565342,0.06465623,0.004180453,10.39687092454185,-0.0011397395,0.047485195,0.0022561427,8.386496283420856,0
0.7175447,0.35041508,0.6376611,11.910542182938814,-0.0006095377,0.049336445,0.0024344565,11.014823734911056,-0.0022746962,0.04319175,0.0018707013,10.042266659772936,0.0006391902,0.037091278,0.0013761712,7.70469392279395,0
1.0424296,0.33684185,1.2001218,11.974627492042174,0.00062135374,0.037625182,0.0014160404,11.467112221338336,-0.0024355631,0.04669016,0.002185903,9.854942978512243,-0.00021471374,0.02700832,0.00072949537,7.425705936659507,0
0.72237754,0.2903947,0.6061584,11.954875632534073,-0.0016991438,0.031228988,0.0009781369,11.312376063613323,-9.0814494e-05,0.03355008,0.0011256159,9.610557104143847,-5.3565975e-05,0.018037207,0.00032534372,7.0428362197769765,0
0.8067791,0.1894511,0.68678415,11.94292909901311,0.00031892015,0.030409278,0.0009248258,11.412108136362004,0.00024476025,0.030057827,0.0009035329,9.68729112742655,3.9612074e-05,0.024177754,0.00058456534,7.290436432933126,0
0.7351638,0.39444342,0.6960514,11.970209422139092,-0.0024727555,0.04987243,0.0024933736,11.3711304422325,0.0010663125,0.051138353,0.0026162683,10.498110187341933,-0.0005217055,0.03496974,0.0012231547,8.286595353916553,0
1.0505787,0.33686835,1.217196,11.982086221380026,-0.0025744291,0.0361175,0.0013111014,11.47285236777686,-0.00069506513,0.034891374,0.0012178911,9.669797713073027,0.00066214736,0.018596752,0.00034627764,7.022597091918679,0
0.8452559,0.3614209,0.8450826,11.966588109579217,-0.0018486447,0.038646124,0.00149694,11.376162290111166,-0.00014027295,0.034573942,0.001195377,9.739018517140728,-0.00015034481,0.023396404,0.0005474143,7.379532237422893,0
0.858756,0.2937318,0.82374024,11.970087905836754,-0.0030671016,0.049180977,0.0024281756,11.474301275657455,-0.0008584614,0.04261313,0.0018166159,10.100384498050818,-0.00019490805,0.030668085,0.0009405694,7.807732432577635,0
1.095737,0.5242179,1.4754441,11.968485415021478,-1.4686087e-05,0.05677207,0.0032230676,11.602429406925898,0.0043769903,0.07511426,0.005661309,10.496853596094732,0.00029888944,0.04591369,0.0021081562,8.315576232454388,0
0.8076904,0.29398665,0.73879194,11.959813597411097,-0.00014730623,0.025627391,0.00065678486,11.353256236689802,0.0014727274,0.02915547,0.00085221033,9.741851314727814,-0.00027008037,0.018956933,0.00035943827,7.071063542380778,0
0.7394377,0.2962548,0.6345351,11.957119534625626,-3.938734e-05,0.030355332,0.00092144776,11.354827114002834,0.00083972595,0.036468416,0.0013306504,9.940465089921043,0.000696808,0.021855539,0.00047815015,7.506050535941278,0
0.8735149,0.26036897,0.8308203,11.935011232852487,-0.0013873699,0.029540569,0.00087457005,11.389374953781266,-1.4404456e-05,0.026049381,0.0006785704,9.561560092377281,0.0007760317,0.018672332,0.00034925822,6.951338881071985,0
0.98289937,0.4531855,1.1714684,11.985450551506759,-0.0024215532,0.067787714,0.004601038,11.58963618049132,-0.0002800957,0.052812193,0.0027892066,10.244231129285879,-9.4528215e-05,0.03596028,0.0012931506,8.175024723922965,0
0.86917996,0.33306918,0.86640877,11.97359667822315,0.0014304701,0.03747538,0.0014064504,11.368665728579474,0.0005733578,0.037860986,0.001433783,9.830792883378288,-0.00025252538,0.022348577,0.0004995227,7.21950532956366,0
0.8092294,0.41499287,0.8270713,11.985534235615255,0.0021717285,0.048978627,0.0024036223,11.439251279615048,5.0640192e-05,0.040414248,0.0016333137,10.131277986790673,0.00027233106,0.026152518,0.0006840283,7.950383030058723,0
0.77596724,0.4524819,0.8068649,11.971811912954369,-0.0029236218,0.06676167,0.004465669,11.504872354135632,0.0005960891,0.055004083,0.0030258042,10.620377770175644,-0.00021291342,0.044119217,0.0019465504,8.558661028592445,0
0.9757397,0.23712483,1.0082963,11.945692896078606,-0.0008040521,0.03674526,0.0013508606,11.312299936151673,-0.0003445218,0.032816082,0.0010770138,9.483615781144826,0.00082599616,0.025397157,0.00064569793,7.079379258579228,0
0.7200373,0.298041,0.6072822,11.951722432925827,-0.00055338343,0.03032387,0.0009198434,11.274552592024646,0.0016393325,0.0324972,0.0010587554,9.768975470208343,0.0002205659,0.018352304,0.00033685568,7.023305864030884,0
0.7013426,0.31550995,0.591428,11.976637337657916,0.0009233938,0.039607923,0.0015696402,11.368500738559574,-0.002883616,0.04079662,0.0016726793,10.264020979490015,-0.0007089612,0.029768057,0.0008866397,7.965490260128217,0
0.8095988,0.28112525,0.7344816,11.981280487907956,0.0017359988,0.044502288,0.0019834675,11.454507769107073,0.0012627958,0.035806686,0.0012837134,9.912150065826511,0.0003182448,0.029589185,0.0008756211,7.747433961029357,0
0.9074885,0.47846085,1.0524603,11.939485755031244,-2.8470988e-05,0.054566447,0.0029774979,11.390266897428763,0.0032203728,0.056684505,0.003223504,10.31279265036224,-0.00048299384,0.04063251,0.0016512341,8.218586752992769,0
0.97829926,0.22393483,1.0072163,11.939611577209076,0.00027891505,0.030965159,0.0009589189,11.245229185034379,0.0005043191,0.042713504,0.0018246978,9.316478713970328,-9.632865e-05,0.018766532,0.00035219203,6.522264101502902,0
1.2902458,0.40503043,1.8287834,11.98363693017299,0.0026984415,0.066129334,0.0043803705,11.656606802962514,-0.00085379137,0.0702227,0.0049319565,10.423653824849222,-0.0004222256,0.046944838,0.002203996,8.45616917545403,0
0.9200671,0.31831083,0.94784516,11.959406242610633,0.00032432162,0.03833743,0.001469864,11.46956274562976,-0.0021570984,0.0429204,0.001846814,9.988728921407601,-0.00013008891,0.029498031,0.00087015075,7.539711495509196,0
0.88065064,0.29881364,0.8648352,11.9445495420861,-0.0001892251,0.029471276,0.00086859206,11.350134435889794,-0.0013504021,0.031287063,0.0009807041,9.48089339182209,-0.00036505857,0.021902498,0.00047985275,7.078521753252051,0
1.0375247,0.35906392,1.2053846,11.97629074100862,-8.1136975e-05,0.045316674,0.0020536075,11.567447078696143,0.0030200058,0.04882286,0.0023927924,10.307783457519871,-9.002668e-05,0.033287425,0.0011080607,7.807928163279237,0
0.8049164,0.3032231,0.73983467,11.960099435909221,0.0010668177,0.034056026,0.0011609511,11.412678553503959,-0.00084467704,0.039710384,0.001577628,10.095195897937062,-0.0004177244,0.027558517,0.00075964635,7.750337738036117,0
0.80890405,0.44522732,0.85255307,11.950659087093467,0.0010402595,0.0550762,0.00303447,11.328504067818304,0.0027691682,0.053859875,0.0029085544,10.211035296611648,-4.0061765e-05,0.033925235,0.0011509231,8.056798125047628,0
0.9407384,0.30558217,0.9783691,11.967792221722888,-0.0009881005,0.04044405,0.0016366977,11.490376364635024,0.0016861461,0.039544076,0.0015665769,10.022542879304233,0.0007211152,0.028431091,0.00080884696,7.561758613668228,0
0.7282728,0.46372214,0.7454194,11.955282987334533,0.00050325005,0.044361986,0.001968239,11.241683850898923,0.0008908717,0.043938044,0.0019313454,10.109665306738533,0.0003601072,0.027072398,0.00073304435,7.778565574114008,0
0.7282935,0.4636974,0.7454266,11.957058776474456,-0.00050865184,0.044361237,0.001968178,11.243604082298507,0.00089177274,0.043938413,0.0019313792,10.165748638991753,-0.0003601072,0.027068648,0.0007328414,7.779947619068061,0
0.78905463,0.25371057,0.6869763,11.951661674774657,0.0013936159,0.029131275,0.00085057336,11.375868067514366,0.00088845304,0.026990904,0.00072929816,9.771538154688313,0.00031014235,0.020518864,0.00042111994,7.346703217572193,0
0.9182866,0.32837313,0.95107937,11.961191007879416,-0.0012084412,0.03322909,0.0011056327,11.380898692628746,0.0016228455,0.03502115,0.0012291145,9.702477336398346,-0.00044878374,0.022101047,0.0004886577,7.056256651453847,0
0.8920847,0.30981085,0.8917979,11.963599232166759,0.0012907598,0.039982308,0.0016002511,11.459495727228084,8.3106446e-05,0.0381697,0.001456933,9.883769761143581,-0.00012378673,0.028148219,0.00079233764,7.664269308145252,0
0.8920847,0.30981085,0.89179796,11.96296679701934,-0.0012907598,0.039982308,0.0016002511,11.459495727228084,8.310533e-05,0.0381697,0.0014569329,9.943388040829795,0.00012378675,0.028148219,0.00079233764,7.664269308145252,0
0.9115951,0.21439825,0.8769722,11.942704018666149,-0.0015870045,0.037835866,0.0014340715,11.488696911680801,0.0005896186,0.03358043,0.0011279929,9.821310376794512,0.00019805897,0.028440384,0.00080889463,7.482101928568442,0
0.9115951,0.21439825,0.8769722,11.948508475166413,0.0015870048,0.03783587,0.0014340715,11.488696911680801,0.00058961933,0.03358043,0.0011279929,9.79567633804038,-0.00019805902,0.028440384,0.00080889463,7.482101928568442,0
0.62754464,0.3547159,0.51963556,11.950547176847142,-0.0006255742,0.031052254,0.0009646338,11.264072979573616,-0.0011086806,0.034011774,0.0011580299,10.181808670095927,-0.00040737123,0.020379515,0.00041549062,7.563749635973052,0
0.94365215,0.2635237,0.95992404,11.956689253867838,0.00042188852,0.032241892,0.0010397177,11.401497201720925,-0.001651092,0.037875157,0.0014372536,9.673701454849128,-5.62668e-05,0.026750762,0.0007156065,7.215216207998196,0
0.94365215,0.2635237,0.95992404,11.954702334209422,-0.00042188843,0.032241892,0.0010397177,11.401497201720925,-0.0016510917,0.037875153,0.0014372536,9.694726009789061,5.6266785e-05,0.026750762,0.0007156065,7.215216207998196,0
1.0811577,0.20570515,1.2112166,11.935704426151075,0.0009960348,0.029875813,0.0008935563,11.049464579607276,-0.001240401,0.028276574,0.0008011032,9.194663462412171,0.00010398108,0.019013127,0.0003615098,6.086216472389245,0
1.0811577,0.20570515,1.2112166,11.935184531177134,-0.0009960348,0.029875813,0.0008935564,11.049464579607276,-0.0012404011,0.028276572,0.0008011032,9.20660659570486,-0.00010398107,0.019013127,0.0003615098,6.086216472389245,0
0.9876004,0.31113994,1.0721625,11.959354460588324,0.0030297965,0.035598323,0.0012764202,11.396629474401875,0.000740134,0.036829196,0.0013569375,9.750903444532495,-0.00033625035,0.025600223,0.00065548444,7.2480038112500464,0
0.97278494,0.3354547,1.0588403,11.919759037742809,0.0018527518,0.04087576,0.0016742605,10.854201008422402,-0.0005366724,0.037446395,0.0014025206,9.069966429285314,0.00015394602,0.022357468,0.00049988006,6.576337158836816,0
0.9876004,0.31113994,1.0721626,11.969516228840503,-0.0030297965,0.035598323,0.0012764202,11.396629474401875,0.0007401327,0.036829196,0.0013569375,9.745846565759432,0.00033625035,0.025600221,0.0006554845,7.2480038112500464,0
0.7690202,0.3355178,0.7039642,11.946386089377196,0.0018774535,0.030475505,0.00093228125,11.305779196153733,-0.00021634506,0.024888193,0.0006194689,9.454857915390212,0.00012783814,0.015972521,0.0002551378,6.91092078530732,0
0.9722348,0.4272227,1.1277597,11.976515821355578,-0.0015370958,0.05771072,0.0033328899,11.557601591342273,0.00015085115,0.049373034,0.0024377191,10.19010084209857,0.00080664054,0.034874737,0.0012168979,8.2378835941604,0
0.8190061,0.34848866,0.79221535,11.976862418004874,0.0031666933,0.05226895,0.0027420712,11.458651612861534,-0.00029933872,0.04656315,0.0021682167,10.391941858570126,0.0006297378,0.036500197,0.0013326609,8.09103008583198,0
0.8190129,0.3484651,0.79221004,11.973189323422687,-0.0031644432,0.05226768,0.0027419243,11.458651612861534,-0.00030068896,0.04656284,0.002168188,10.392949727706815,-0.0006283873,0.036500596,0.0013326883,8.089247040929251,0
0.7287273,0.2778035,0.6082181,11.954650552187111,-0.00022726163,0.028661314,0.0008215226,11.371123480729818,-0.001063048,0.030059827,0.0009047234,9.930558420458171,0.00035245507,0.019630434,0.00038547814,7.280022963529089,0
0.7287272,0.2778035,0.6082181,11.947191822849263,0.00022726163,0.028661314,0.00082152255,11.371123480729818,-0.0010630479,0.030059827,0.0009047234,9.905498336242045,-0.00035245507,0.019630434,0.00038547814,7.280022963529089,0
0.7286776,0.2869044,0.6132852,11.935193507305991,0.0006721067,0.042912398,0.0018419257,11.392899097785167,0.0008191313,0.040093247,0.0016081396,10.027156632346715,-4.5913566e-05,0.030806456,0.0009490398,7.881819042040027,0
0.72867763,0.2869044,0.6132852,11.948456693144102,-0.0006721067,0.042912398,0.0018419257,11.392899097785167,0.00081913185,0.040093247,0.0016081397,10.04326032692896,4.591364e-05,0.030806456,0.00094903994,7.881819042040027,0
0.77273095,0.365972,0.7310487,11.945487695667774,0.0020400079,0.04270979,0.0018282878,11.214354724490356,1.0634503e-05,0.050285384,0.0025286197,10.176298576127621,-0.00014314284,0.035195634,0.0012387533,7.90489130749421,0
0.85858256,0.429327,0.9214858,11.977607393325771,0.0009069639,0.05385114,0.0029007676,11.492190555610945,0.00074035814,0.05581218,0.0031155471,10.526558990249136,-6.0768496e-05,0.04026788,0.0016215058,8.401463809897649,0
0.77273184,0.36597016,0.7310487,11.938305198772044,-0.0020418083,0.04270842,0.001828178,11.215099699811255,1.1533499e-05,0.050276205,0.0025276968,10.165384875060509,0.00014494333,0.035194878,0.0012387004,7.904824619235383,0
1.1990376,0.24120921,1.4958727,11.948967611989186,-0.0008388811,0.025662446,0.00065926486,11.150685569616039,0.000646729,0.028852103,0.0008328621,9.340838483800741,0.00012783833,0.016219497,0.0002630884,6.279679146416852,0
1.1990374,0.24120921,1.4958727,11.945233759255832,0.00083888083,0.025662446,0.00065926486,11.150685569616039,0.0006467313,0.028852101,0.00083286205,9.305045253268771,-0.00012783833,0.016219497,0.00026308838,6.279679146416852,0
0.9619783,0.20519121,0.96750563,11.944751696475732,0.0010698565,0.028787345,0.0008298558,11.321957266978488,-0.0009840504,0.029421318,0.0008665823,9.53871957256036,-0.00013639103,0.018653752,0.00034798105,6.703587560992506,0
0.9619783,0.20519121,0.96750563,11.950088040024365,-0.0010698566,0.028787345,0.0008298558,11.321957266978488,-0.0009840488,0.029421318,0.0008665823,9.555583301796933,0.00013639101,0.018653752,0.00034798105,6.703587560992506,0
0.9765783,0.2569755,1.0197415,11.94339721196474,0.00075431203,0.029940305,0.00089699094,11.205797943087028,0.0016379831,0.02923798,0.0008575425,9.272324652191127,3.9161867e-05,0.020265603,0.0004106962,6.625685624573595,0
0.9765783,0.2569755,1.0197415,11.938285948763065,-0.0007543121,0.029940307,0.0008969909,11.205797943087028,0.0016379822,0.029237982,0.0008575425,9.281209903844232,-3.9161867e-05,0.020265603,0.0004106962,6.625685624573595,0
0.9514598,0.31794405,1.0063642,11.970781099135342,-0.0028440596,0.036934838,0.001372271,11.464393770298116,-0.0009375734,0.042109326,0.0017740746,9.953639012604071,0.00023181897,0.02698477,0.0007282315,7.488252150666119,0
0.9514598,0.31794405,1.0063642,11.982493576180486,0.0028440596,0.036934838,0.001372271,11.464393770298116,-0.0009375732,0.042109326,0.0017740744,9.950742382350453,-0.00023181894,0.026984768,0.0007282315,7.488252150666119,0
0.9554689,0.23005144,0.9658445,11.95625304300239,-0.0008532854,0.03280735,0.0010770503,11.327766271806833,0.00018376748,0.031114828,0.00096816616,9.54692448109493,7.382212e-05,0.021968562,0.00048262323,6.963629449574906,0
0.7139517,0.31864813,0.61126363,11.945150075147339,-0.001440936,0.028341511,0.00080531754,11.352729781681054,0.00013734672,0.031005459,0.00096135726,9.691204593458137,3.466017e-05,0.0180137,0.00032449464,7.143137053235537,0
0.8585812,0.42932332,0.9214802,11.976637337657914,-0.00090831437,0.053858183,0.0029015287,11.489698647215103,0.0007381068,0.055799674,0.0031141483,10.499890336924157,6.2118874e-05,0.0402664,0.0016213866,8.401794712076653,0
1.1464609,0.48243594,1.5471171,11.979617238941513,-0.00058534346,0.06779485,0.0045964844,11.62563271345633,0.0022411612,0.06557168,0.004304668,10.46684063220623,-0.00028538497,0.045765765,0.0020945868,8.443972798435317,0
1.146433,0.48240915,1.5470272,11.979617238941513,0.000591645,0.067774735,0.004593765,11.619438854413321,0.0022429614,0.06555092,0.004301955,10.46403343910155,0.00028898602,0.04574034,0.002092262,8.442108433283027,0
0.7445761,0.41962945,0.7304825,11.975995926381637,0.00087809935,0.051684547,0.0026720634,11.262543379565315,0.0033217645,0.04866434,0.0023792519,10.303734562287838,-0.00011208355,0.03491809,0.0012192854,8.044208132573475,0
0.7445761,0.41962945,0.7304825,11.970832881157651,-0.0008780996,0.051684547,0.0026720634,11.262543379565315,0.0033217655,0.04866434,0.0023792519,10.26730307875179,0.00011208355,0.03491809,0.0012192854,8.044208132573475,0
1.142386,0.31070334,1.4015822,11.980076375764284,-0.0024094551,0.036198296,0.0013161222,11.494405826468675,-0.00047275308,0.033361927,0.0011132418,9.790867585691904,-0.00017330202,0.023286339,0.00054228364,7.3037203671229705,0
1.142386,0.31070334,1.4015822,11.97697495817835,0.0024094551,0.036198296,0.0013161221,11.494405826468675,-0.00047275328,0.03336193,0.0011132419,9.772340888185184,0.000173302,0.02328634,0.00054228364,7.3037203671229705,0
0.9848525,0.30240834,1.0613852,11.965383997435543,-0.000671544,0.03549498,0.0012603445,11.457336933645482,0.0020025338,0.04354223,0.001899936,10.020564254912129,0.000309242,0.029617665,0.0008773017,7.557851168584294,0
