LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,label
0.0900268554632552,0.09704589843157678,0.06213378905870765,0.08013916015135869,0.09509277343169599,0.09808349608776346,0.0786743164014481,0.0931396484318152,0.11962890624269842,0.1860351562386453,0
0.0900268554632552,0.09704589843157678,0.06213378905870765,0.08013916015135869,0.09509277343169599,0.09808349608776346,0.0786743164014481,0.0931396484318152,0.11962890624269842,0.1860351562386453,0
0.0938720703067705,0.09326171874430775,0.05529785155912489,0.08001708983886614,0.09399414061926305,0.100646972650107,0.07019042968321591,0.09472656249421835,0.13067626952327416,0.1873168945198171,0
0.0938720703067705,0.09326171874430775,0.05529785155912489,0.08001708983886614,0.09399414061926305,0.100646972650107,0.07019042968321591,0.09472656249421835,0.13067626952327416,0.1873168945198171,0
0.10986328124329447,0.09771728515028581,0.0581665039026998,0.0702514648394622,0.08978271483827009,0.08227539061997831,0.0692749023395218,0.09704589843157678,0.12847900389840827,0.19714355467546732,0
0.10986328124329447,0.09771728515028581,0.0581665039026998,0.0702514648394622,0.08978271483827009,0.08227539061997831,0.0692749023395218,0.09704589843157678,0.12847900389840827,0.19714355467546732,0
0.09478759765046463,0.09228515624436735,0.06085205077753589,0.08087158202631399,0.09600830077539012,0.09545898436917365,0.07922363280766458,0.09466552733797207,0.11975097655519097,0.18609619139489159,0
0.11431884764927253,0.10314941405620426,0.05230712890305742,0.05999755859008804,0.07696533202655241,0.07208251952685044,0.064208984371081,0.1025390624937415,0.14147949217886477,0.21295166014325245,0
0.1322631835856773,0.10394287108740582,0.049865722653206435,0.05566406249660254,0.05981445312134921,0.06713867187090218,0.05780029296522215,0.10235595702500269,0.15075683592829853,0.22039794920529798,0
0.1286621093671471,0.1059570312435329,0.0526123046842888,0.052917480465520174,0.06390380858984962,0.06469726562105119,0.05895996093390137,0.10198974608752504,0.15032958983457462,0.21997070311157405,0
0.12854003905465453,0.10632324218101054,0.05267333984053507,0.05267333984053507,0.06384277343360334,0.06463623046480492,0.05895996093390137,0.10217285155626386,0.15020751952208206,0.21997070311157405,0
0.12054443358639255,0.10052490233761445,0.049194335934497416,0.05834960937143862,0.06665039062093198,0.07733154296403005,0.061340332027506085,0.10314941405620426,0.1544799804593213,0.20843505858102812,0
0.12054443358639255,0.10052490233761445,0.049194335934497416,0.05834960937143862,0.06665039062093198,0.07733154296403005,0.061340332027506085,0.10314941405620426,0.1544799804593213,0.20843505858102812,0
0.10321044921245053,0.10662841796224191,0.05993652343384177,0.06750488280837982,0.08392333983862772,0.0827636718699485,0.07495117187042534,0.10412597655614465,0.12298583983624353,0.19396972655066103,0
0.10321044921245053,0.10662841796224191,0.05993652343384177,0.06750488280837982,0.08392333983862772,0.0827636718699485,0.07495117187042534,0.10412597655614465,0.12298583983624353,0.19396972655066103,0
0.12213134764879569,0.1044921874936223,0.05529785155912489,0.056823730465281753,0.06988525390198454,0.06762695312087237,0.06445312499606609,0.09960937499392032,0.13958740233523026,0.2200927734240666,0
0.12213134764879569,0.1044921874936223,0.05529785155912489,0.056823730465281753,0.06988525390198454,0.06762695312087237,0.06445312499606609,0.09960937499392032,0.13958740233523026,0.2200927734240666,0
0.11499023436798154,0.09924316405644268,0.055419921871617435,0.0682983398395814,0.08575439452601596,0.07733154296403005,0.06689453124591709,0.10089111327509209,0.13018798827330394,0.20098876951898262,0
0.11499023436798154,0.09924316405644268,0.055419921871617435,0.0682983398395814,0.08575439452601596,0.07733154296403005,0.06689453124591709,0.10089111327509209,0.13018798827330394,0.20098876951898262,0
0.1206665038988851,0.1042480468686372,0.052734374996781345,0.05847167968393117,0.06530761718351394,0.07110595702691004,0.057067871090266856,0.10125732421256974,0.1585693359278217,0.21057128904964775,0
0.11157226561819017,0.10467529296236112,0.0622558593712002,0.06567382812099158,0.07122802733940259,0.07189941405811161,0.07128906249564886,0.1049804687435925,0.1324462890544161,0.20397949217505007,0
0.11468505858675018,0.10504150389983877,0.05090332030939311,0.062194824214953925,0.0678100585896112,0.07098388671441748,0.06549072265225277,0.10205078124377132,0.14001464842895417,0.2208251952990219,0
0.11096191405572742,0.09881591796271876,0.05712890624651313,0.07293701171429828,0.08862304686959088,0.08312988280742616,0.07281494140180572,0.09588623046289757,0.12335205077372119,0.19635009764426573,0
0.09307861327556893,0.10095214843133837,0.060241699215073136,0.0757446289016269,0.08575439452601596,0.08489990233856812,0.07812499999523163,0.09661865233785287,0.12945556639834865,0.19512939451934025,0
0.09307861327556893,0.10095214843133837,0.060241699215073136,0.0757446289016269,0.08575439452601596,0.08489990233856812,0.07812499999523163,0.09661865233785287,0.12945556639834865,0.19512939451934025,0
0.13073730467952044,0.10467529296236112,0.05303955077801272,0.05456542968416959,0.06445312499606609,0.06414794921483472,0.05755615234023705,0.10583496093104035,0.1447753906161636,0.22021484373655914,0
0.13073730467952044,0.10461425780611484,0.053100585934258995,0.05456542968416959,0.06445312499606609,0.06414794921483472,0.05755615234023705,0.10583496093104035,0.1447753906161636,0.22021484373655914,0
0.09301757811932265,0.09234619140061363,0.057373046871498225,0.08123779296379163,0.08813476561962068,0.10131835936881602,0.0714111328081414,0.09661865233785287,0.14654541014730557,0.17199707030200212,0
0.12603759764855726,0.10754394530593604,0.054382324215430766,0.054016113277953116,0.06512451171477511,0.06573486327723786,0.06115722655876726,0.10577392577479407,0.14080810546015576,0.21942138670535757,0
0.12438964842990785,0.11022949218077212,0.05322265624675154,0.056335449215311556,0.06427001952732726,0.06372070312111079,0.06414794921483472,0.10687255858722701,0.13983154296021535,0.2169799804555066,0
0.13812255858531966,0.1098022460870482,0.05590820312158763,0.046691894528400155,0.05175781249684095,0.05798339843396097,0.05712890624651313,0.10260009764998779,0.14996337889709696,0.23004150389220937,0
0.12438964842990785,0.11022949218077212,0.05322265624675154,0.056335449215311556,0.06427001952732726,0.06372070312111079,0.06414794921483472,0.10687255858722701,0.13983154296021535,0.2169799804555066,0
0.12011718749266863,0.10388183593115956,0.05358886718422919,0.06085205077753589,0.07269287108931317,0.07012939452696965,0.0639648437460959,0.0994262695251815,0.14031982421018555,0.2150268554556258,0
0.12011718749266863,0.10388183593115956,0.05358886718422919,0.06085205077753589,0.07269287108931317,0.07012939452696965,0.0639648437460959,0.0994262695251815,0.14031982421018555,0.2150268554556258,0
0.100646972650107,0.10894775389960036,0.05566406249660254,0.06665039062093198,0.08911132811956107,0.0786743164014481,0.06451416015231237,0.10192871093127877,0.1322631835856773,0.20159912108144537,0
0.100646972650107,0.10894775389960036,0.05566406249660254,0.06665039062093198,0.08911132811956107,0.0786743164014481,0.06451416015231237,0.10192871093127877,0.1322631835856773,0.20159912108144537,0
0.11999511718017608,0.10089111327509209,0.05834960937143862,0.061279296871259804,0.07379150390174612,0.07189941405811161,0.06481933593354373,0.10095214843133837,0.1373291015541181,0.2106933593621403,0
0.11999511718017608,0.10089111327509209,0.05834960937143862,0.061279296871259804,0.07379150390174612,0.07189941405811161,0.06481933593354373,0.10095214843133837,0.1373291015541181,0.2106933593621403,0
0.11151123046194389,0.10015869140013679,0.0576782226527296,0.06726074218339473,0.07623291015159711,0.08239746093247086,0.06341552733987942,0.10345458983743563,0.13092041014825925,0.20697021483111755,0
0.11151123046194389,0.10015869140013679,0.0576782226527296,0.06726074218339473,0.07623291015159711,0.08239746093247086,0.06341552733987942,0.10345458983743563,0.13092041014825925,0.20697021483111755,0
0.11816406249278784,0.10491943358734622,0.05554199218410998,0.06341552733987942,0.06793212890210375,0.0687866210895516,0.05877685546516254,0.10443115233737603,0.13977050780396907,0.21826171873667835,0
0.12036132811765372,0.09936523436893523,0.049865722653206435,0.05883789062140882,0.07958984374514222,0.0757446289016269,0.06048583984005824,0.09979248046265915,0.1421508788975738,0.2138061523307003,0
0.11816406249278784,0.10491943358734622,0.05554199218410998,0.06341552733987942,0.06793212890210375,0.0687866210895516,0.05877685546516254,0.10443115233737603,0.13977050780396907,0.21826171873667835,0
0.12249755858627334,0.09869384765022621,0.0526123046842888,0.0581665039026998,0.07391357421423868,0.0738525390579924,0.05981445312134921,0.10308837889995798,0.14837646483469383,0.2089843749872446,0
0.12243652343002706,0.09875488280647247,0.052551269528042524,0.0581665039026998,0.07421874999547004,0.07391357421423868,0.05981445312134921,0.10314941405620426,0.14837646483469383,0.20861816404976696,0
